muni,county,year,elecutil,reselec,commelec,induselec,streetelec,totelec,gasutil
Mount Holly township,Burlington,2017,PSEG,29743249.00,52124614.00,4939510.00,900465.00,87707838.00,PSEG
Mount Holly township,Burlington,2018,PSEG,31355026.00,53844115.00,5623918.00,892844.00,91715903.00,PSEG
Mount Holly township,Burlington,2019,PSEG,30091729.00,52770044.00,6040565.00,908082.00,89810420.00,PSEG
Mount Holly township,Burlington,2020,PSEG,30986574.00,50214723.00,5699067.00,914465.00,87814829.00,PSEG
Mount Holly township,Burlington,2021,PSEG,32022956.00,49666507.00,5883780.00,913931.00,88487174.00,PSEG
Mount Laurel township,Burlington,2015,PSEG,174641680.00,346711861.00,11469529.00,2673063.00,535496133.00,PSEG
Mount Laurel township,Burlington,2016,PSEG,171783606.00,327031419.00,14283038.00,2793637.00,516022365.00,PSEG
Mount Laurel township,Burlington,2017,PSEG,163112299.00,316795554.00,15039731.00,2680024.00,497762808.00,PSEG
Mount Laurel township,Burlington,2018,PSEG,172956081.00,325565531.00,13940514.00,2756017.00,515218143.00,PSEG
Mount Laurel township,Burlington,2019,PSEG,166012441.00,318772839.00,13933851.00,2802100.00,501521231.00,PSEG
Mount Laurel township,Burlington,2020,PSEG,173411322.00,285581149.00,12627852.00,2856966.00,474477289.00,PSEG
Mount Laurel township,Burlington,2021,PSEG,176034526.00,278235940.00,12629701.00,2879167.00,469779334.00,PSEG
Mount Olive township,Morris,2015,JCPL,91106378.00,117492720.00,32649735.00,639648.00,241888481.00,ETG/NJNG
Mount Olive township,Morris,2016,JCPL,NDA,NDA,NDA,NDA,NDA,ETG/NJNG
Mount Olive township,Morris,2017,JCPL,NDA,NDA,NDA,NDA,NDA,ETG/NJNG
Mount Olive township,Morris,2018,JCPL,92208540.00,110875926.00,34293332.00,650484.00,238028282.00,ETG/NJNG
Mount Olive township,Morris,2019,JCPL,89349564.00,111209375.00,32899779.00,651996.00,234110714.00,ETG/NJNG
Mount Olive township,Morris,2020,JCPL,93639302.00,111729219.00,30051056.00,649632.00,236069209.00,ETG/NJNG
Mount Olive township,Morris,2021,JCPL,94293552.00,116139180.00,28773428.00,649692.00,239855852.00,ETG/NJNG
Mountain Lakes borough,Morris,2015,JCPL,20041724.00,14079226.00,3991904.00,181565.00,38294419.00,NJNG
Mountain Lakes borough,Morris,2016,JCPL,NDA,NDA,NDA,NDA,NDA,NJNG
Mountain Lakes borough,Morris,2017,JCPL,NDA,NDA,NDA,NDA,NDA,NJNG
Mountain Lakes borough,Morris,2018,JCPL,19604881.00,12452119.00,4203331.00,181416.00,36441747.00,NJNG
Mountain Lakes borough,Morris,2019,JCPL,18938392.00,12590594.00,3762144.00,181416.00,35472546.00,NJNG
Mountain Lakes borough,Morris,2020,JCPL,19693476.00,11146073.00,3508354.00,181416.00,34529319.00,NJNG
Mountain Lakes borough,Morris,2021,JCPL,20155490.00,10678663.00,3421807.00,181416.00,34437376.00,NJNG
Mountainside borough,Union,2015,PSEG/JCPL,29489758.00,31208821.00,3874012.00,407273.00,64979864.00,ETG
Mountainside borough,Union,2016,PSEG/JCPL,26229535.00,29674661.00,3558007.00,353446.00,59815649.00,ETG
Mountainside borough,Union,2017,PSEG/JCPL,25056570.00,30902136.00,3536983.00,334804.00,59830493.00,ETG
Mountainside borough,Union,2018,PSEG/JCPL,29436594.00,32189979.00,3652201.00,409637.00,65688411.00,ETG
Mountainside borough,Union,2019,PSEG/JCPL,28560191.00,31253248.00,3740491.00,390117.00,63944047.00,ETG
Mountainside borough,Union,2020,PSEG/JCPL,29571313.00,29059586.00,3208632.00,389592.00,62229123.00,ETG
Mountainside borough,Union,2021,PSEG/JCPL,29740802.00,29036958.00,3137424.00,390262.00,62305446.00,ETG
Mullica township,Atlantic,2015,ACE,23884866.00,5455372.00,395190.00,77289.00,29812717.00,SJG
Mullica township,Atlantic,2016,ACE,22359804.00,5447855.00,254305.00,76965.00,28138929.00,SJG
Mullica township,Atlantic,2017,ACE,21237135.00,5636917.00,145919.00,78165.00,27098136.00,SJG
Mullica township,Atlantic,2018,ACE,22170073.00,5939074.00,121732.00,84304.00,28315183.00,SJG
Mullica township,Atlantic,2019,ACE,20646119.00,6036758.00,74522.00,84850.00,26842249.00,SJG
Mullica township,Atlantic,2020,ACE,20410402.00,5885411.00,55155.00,84289.00,26435257.00,SJG
Mullica township,Atlantic,2021,ACE,21000495.00,6312523.00,53928.00,84052.00,27450998.00,SJG
National Park borough,Gloucester,2015,PSEG,10723290.00,2276139.00,42955.00,156647.00,13199031.00,PSEG
National Park borough,Gloucester,2016,PSEG,10563258.00,2308591.00,43297.00,155009.00,13070155.00,PSEG
National Park borough,Gloucester,2017,PSEG,9955572.00,2122411.00,37757.00,127452.00,12243192.00,PSEG
National Park borough,Gloucester,2018,PSEG,10595194.00,2419500.00,50031.00,139896.00,13204621.00,PSEG
National Park borough,Gloucester,2019,PSEG,10428236.00,2336585.00,50451.00,143253.00,12958525.00,PSEG
National Park borough,Gloucester,2020,PSEG,10515513.00,2005850.00,41152.00,155086.00,12717601.00,PSEG
National Park borough,Gloucester,2021,PSEG,10486690.00,1997979.00,42649.00,155338.00,12682656.00,PSEG
Neptune City borough,Monmouth,2015,JCPL,15594411.00,33257648.00,NDA,127418.00,48979477.00,NJNG
Neptune City borough,Monmouth,2016,JCPL,NDA,NDA,NDA,NDA,NDA,NJNG
Neptune City borough,Monmouth,2017,JCPL,NDA,NDA,NDA,NDA,NDA,NJNG
Neptune City borough,Monmouth,2018,JCPL,15526948.00,34156854.00,NDA,116070.00,49799872.00,NJNG
Neptune City borough,Monmouth,2019,JCPL,14775115.00,34148162.00,NDA,116196.00,49039473.00,NJNG
Neptune City borough,Monmouth,2020,JCPL,15088859.00,37361966.00,NDA,116196.00,52567021.00,NJNG
Neptune City borough,Monmouth,2021,JCPL,15331439.00,39169820.00,NDA,116196.00,54617455.00,NJNG
Neptune township,Monmouth,2015,JCPL,95688191.00,132453522.00,15105211.00,1068269.00,244315193.00,NJNG
Neptune township,Monmouth,2016,JCPL,NDA,NDA,NDA,NDA,NDA,NJNG
Neptune township,Monmouth,2017,JCPL,NDA,NDA,NDA,NDA,NDA,NJNG
Neptune township,Monmouth,2018,JCPL,94980801.00,126859403.00,15349948.00,1029087.00,238219239.00,NJNG
Neptune township,Monmouth,2019,JCPL,90327549.00,119138590.00,13833625.00,1035569.00,224335333.00,NJNG
Neptune township,Monmouth,2020,JCPL,93251162.00,114726967.00,14403905.00,1040451.00,223422485.00,NJNG
Neptune township,Monmouth,2021,JCPL,95621232.00,118923307.00,14856467.00,1041584.00,230442590.00,NJNG
Netcong borough,Morris,2015,JCPL,10394818.00,8398069.00,365024.00,117012.00,19274923.00,NJNG
Netcong borough,Morris,2016,JCPL,NDA,NDA,NDA,NDA,NDA,NJNG
Netcong borough,Morris,2017,JCPL,NDA,NDA,NDA,NDA,NDA,NJNG
Netcong borough,Morris,2018,JCPL,10149934.00,8323335.00,395099.00,117012.00,18985380.00,NJNG
Netcong borough,Morris,2019,JCPL,10083256.00,8226278.00,357946.00,117012.00,18784492.00,NJNG
Netcong borough,Morris,2020,JCPL,10391519.00,7529756.00,326498.00,117012.00,18364785.00,NJNG
Netcong borough,Morris,2021,JCPL,10595154.00,7571997.00,355454.00,117012.00,18639617.00,NJNG
New Brunswick city,Middlesex,2015,PSEG,88950665.00,437793944.00,117032610.00,5556807.00,649334026.00,PSEG
New Brunswick city,Middlesex,2016,PSEG,88250111.00,446449505.00,113553348.00,5491713.00,653744677.00,PSEG
New Brunswick city,Middlesex,2017,PSEG,88669768.00,441505151.00,101949292.00,5148424.00,637272635.00,PSEG
New Brunswick city,Middlesex,2018,PSEG,90757992.00,450343297.00,93913151.00,6356262.00,641370702.00,PSEG
New Brunswick city,Middlesex,2019,PSEG,88322342.00,437164003.00,102682015.00,5384926.00,633553286.00,PSEG
New Brunswick city,Middlesex,2020,PSEG,89373686.00,403634828.00,90001922.00,6245736.00,589256172.00,PSEG
New Brunswick city,Middlesex,2021,PSEG,95854720.00,402503578.00,91271881.00,5888160.00,595518339.00,PSEG
New Hanover township,Burlington,2015,JCPL,15220299.00,163946955.00,NDA,158856.00,179326110.00,PSEG
New Hanover township,Burlington,2016,JCPL,NDA,NDA,NDA,NDA,NDA,PSEG
New Hanover township,Burlington,2017,JCPL,NDA,NDA,NDA,NDA,NDA,PSEG
New Hanover township,Burlington,2018,JCPL,14798550.00,161123422.00,NDA,129518.00,176051490.00,PSEG
New Hanover township,Burlington,2019,JCPL,14177423.00,147498277.00,NDA,103092.00,161778792.00,PSEG
New Hanover township,Burlington,2020,JCPL,13491371.00,136410695.00,NDA,103092.00,150005158.00,PSEG
New Hanover township,Burlington,2021,JCPL,14084871.00,143992115.00,NDA,103092.00,158180078.00,PSEG
New Milford borough,Bergen,2015,PSEG,47890083.00,15237757.00,13081.00,561190.00,63702111.00,PSEG
New Milford borough,Bergen,2016,PSEG,47395982.00,15388305.00,14495.00,548025.00,63346807.00,PSEG
New Milford borough,Bergen,2017,PSEG,44696150.00,15856546.00,14851.00,523083.00,61090630.00,PSEG
New Milford borough,Bergen,2018,PSEG,47835576.00,16026489.00,18547.00,596329.00,64476941.00,PSEG
New Milford borough,Bergen,2019,PSEG,44911458.00,16241528.00,16940.00,585158.00,61755084.00,PSEG
New Milford borough,Bergen,2020,PSEG,47451473.00,14592466.00,11176.00,576448.00,62631563.00,PSEG
New Milford borough,Bergen,2021,PSEG,47349496.00,15029258.00,14069.00,597969.00,62990792.00,PSEG
New Providence borough,Union,2015,JCPL,46007464.00,33199166.00,14836992.00,446904.00,94490526.00,PSEG
New Providence borough,Union,2016,JCPL,NDA,NDA,NDA,NDA,NDA,PSEG
New Providence borough,Union,2017,JCPL,NDA,NDA,NDA,NDA,NDA,PSEG
New Providence borough,Union,2018,JCPL,43819747.00,38039691.00,7190176.00,443762.00,89493376.00,PSEG
New Providence borough,Union,2019,JCPL,42722825.00,36285024.00,5981041.00,444160.00,85433050.00,PSEG
New Providence borough,Union,2020,JCPL,43975738.00,32690937.00,3832669.00,444156.00,80943500.00,PSEG
New Providence borough,Union,2021,JCPL,45163239.00,31978379.00,3739482.00,444156.00,81325256.00,PSEG
Newark city,Essex,2015,PSEG,474453865.00,1931419263.00,209948013.00,42531210.00,2658352351.00,PSEG
Newark city,Essex,2016,PSEG,484976109.00,1893175264.00,218219190.00,41651690.00,2638022253.00,PSEG
Newark city,Essex,2017,PSEG,481452855.00,1877686788.00,215794255.00,41071686.00,2616005584.00,PSEG
Newark city,Essex,2018,PSEG,502464692.00,1944993179.00,222377519.00,43596406.00,2713431796.00,PSEG
Newark city,Essex,2019,PSEG,489878028.00,1920375773.00,219265118.00,41990618.00,2671509537.00,PSEG
Newark city,Essex,2020,PSEG,511222644.00,1871465183.00,217565711.00,39424330.00,2639677868.00,PSEG
Newark city,Essex,2021,PSEG,528081513.00,1830717572.00,209353308.00,42143247.00,2610295640.00,PSEG
Newfield borough,Gloucester,2015,ACE,17334783.00,10995150.00,219104.00,66108.00,28615145.00,SJG
Newfield borough,Gloucester,2016,ACE,16470974.00,10996452.00,203626.00,66108.00,27737160.00,SJG
Newfield borough,Gloucester,2017,ACE,15554723.00,10545381.00,176194.00,66108.00,26342406.00,SJG
Newfield borough,Gloucester,2018,ACE,16577357.00,9842340.00,212969.00,66108.00,26698774.00,SJG
Newfield borough,Gloucester,2019,ACE,15789399.00,9020817.00,197014.00,66108.00,25073338.00,SJG
Newfield borough,Gloucester,2020,ACE,15803431.00,8969153.00,145559.00,66108.00,24984251.00,SJG
Newfield borough,Gloucester,2021,ACE,16678230.00,10222273.00,136475.00,66109.00,27103087.00,SJG
Newton town,Sussex,2015,JCPL,25386427.00,65595842.00,2574835.00,336601.00,93893705.00,ETG
Newton town,Sussex,2016,JCPL,NDA,NDA,NDA,NDA,NDA,ETG
Newton town,Sussex,2017,JCPL,NDA,NDA,NDA,NDA,NDA,ETG
Newton town,Sussex,2018,JCPL,25741665.00,61002602.00,1941116.00,297007.00,88982390.00,ETG
Newton town,Sussex,2019,JCPL,24744951.00,58593789.00,1900028.00,284053.00,85522821.00,ETG
Newton town,Sussex,2020,JCPL,25220316.00,55586351.00,1865794.00,281724.00,82954185.00,ETG
Newton town,Sussex,2021,JCPL,25996301.00,57632384.00,1488398.00,278718.00,85395801.00,ETG
North Arlington borough,Bergen,2015,PSEG,40264445.00,27155705.00,524536.00,1125912.00,69070598.00,PSEG
North Arlington borough,Bergen,2016,PSEG,40075862.00,25693402.00,383361.00,1149237.00,67301862.00,PSEG
North Arlington borough,Bergen,2017,PSEG,37710175.00,24199745.00,404294.00,876043.00,63190257.00,PSEG
North Arlington borough,Bergen,2018,PSEG,39624776.00,25289106.00,387850.00,1129704.00,66431436.00,PSEG
North Arlington borough,Bergen,2019,PSEG,37701366.00,24858540.00,373263.00,975958.00,63909127.00,PSEG
North Arlington borough,Bergen,2020,PSEG,39854868.00,22978755.00,346979.00,1039788.00,64220390.00,PSEG
North Arlington borough,Bergen,2021,PSEG,39265480.00,22663469.00,336119.00,1047686.00,63312754.00,PSEG
North Bergen township,Hudson,2015,PSEG,116347090.00,271546436.00,19973963.00,4271759.00,412139248.00,PSEG
North Bergen township,Hudson,2016,PSEG,115156651.00,268090532.00,18813746.00,4319499.00,406380428.00,PSEG
North Bergen township,Hudson,2017,PSEG,111250398.00,266681529.00,20721562.00,4409393.00,403062882.00,PSEG
North Bergen township,Hudson,2018,PSEG,118565603.00,276815606.00,14973014.00,4700309.00,415054532.00,PSEG
North Bergen township,Hudson,2019,PSEG,113790719.00,268933011.00,11880873.00,4802224.00,399406827.00,PSEG
North Bergen township,Hudson,2020,PSEG,119274066.00,260629740.00,10651622.00,4953019.00,395508447.00,PSEG
North Bergen township,Hudson,2021,PSEG,118716358.00,260376495.00,11550743.00,4921602.00,395565198.00,PSEG
North Brunswick township,Middlesex,2015,PSEG,108632559.00,144260712.00,13680123.00,2142290.00,268715684.00,PSEG
North Brunswick township,Middlesex,2016,PSEG,108438795.00,133194442.00,13668177.00,2098755.00,257400169.00,PSEG
North Brunswick township,Middlesex,2017,PSEG,102944363.00,129552237.00,14470172.00,2064242.00,249031014.00,PSEG
North Brunswick township,Middlesex,2018,PSEG,106569019.00,137180754.00,13954216.00,2149693.00,259853682.00,PSEG
North Brunswick township,Middlesex,2019,PSEG,104672366.00,139354438.00,13484651.00,2167498.00,259678953.00,PSEG
North Brunswick township,Middlesex,2020,PSEG,108063390.00,129213433.00,13217080.00,2211607.00,252705510.00,PSEG
North Brunswick township,Middlesex,2021,PSEG,109389530.00,132138302.00,13741903.00,2269336.00,257539071.00,PSEG
North Caldwell borough,Essex,2015,PSEG,33854765.00,8816349.00,104858.00,423132.00,43199104.00,PSEG
North Caldwell borough,Essex,2016,PSEG,33273473.00,8229423.00,105876.00,422221.00,42030993.00,PSEG
North Caldwell borough,Essex,2017,PSEG,31778807.00,8316816.00,114806.00,427067.00,40637496.00,PSEG
North Caldwell borough,Essex,2018,PSEG,33418111.00,8466499.00,111373.00,420318.00,42416301.00,PSEG
North Caldwell borough,Essex,2019,PSEG,33253670.00,8483593.00,107174.00,443790.00,42288227.00,PSEG
North Caldwell borough,Essex,2020,PSEG,33763770.00,7173484.00,102008.00,429581.00,41468843.00,PSEG
North Caldwell borough,Essex,2021,PSEG,34120023.00,7678316.00,86349.00,419950.00,42304638.00,PSEG
North Haledon borough,Passaic,2015,PSEG,31338551.00,11674144.00,382166.00,290117.00,43684978.00,PSEG
North Haledon borough,Passaic,2016,PSEG,31032421.00,10514601.00,352012.00,288907.00,42187941.00,PSEG
North Haledon borough,Passaic,2017,PSEG,29487607.00,10389849.00,339751.00,283916.00,40501123.00,PSEG
North Haledon borough,Passaic,2018,PSEG,31467509.00,11622470.00,262062.00,283458.00,43635499.00,PSEG
North Haledon borough,Passaic,2019,PSEG,29733920.00,11383005.00,273278.00,302489.00,41692692.00,PSEG
North Haledon borough,Passaic,2020,PSEG,31132115.00,10551973.00,244071.00,301989.00,42230148.00,PSEG
North Haledon borough,Passaic,2021,PSEG,30912645.00,11550851.00,184696.00,292175.00,42940367.00,PSEG
North Hanover township,Burlington,2015,PSEG/JCPL,19060174.00,7291919.00,NDA,87690.00,26439783.00,PSEG
North Hanover township,Burlington,2016,PSEG/JCPL,NDA,NDA,NDA,184.00,184.00,PSEG
North Hanover township,Burlington,2017,PSEG/JCPL,NDA,NDA,NDA,163.00,163.00,PSEG
North Hanover township,Burlington,2018,PSEG/JCPL,18150662.00,7063713.00,NDA,83598.00,25297973.00,PSEG
North Hanover township,Burlington,2019,PSEG/JCPL,17521863.00,6919592.00,NDA,78466.00,24519921.00,PSEG
North Hanover township,Burlington,2020,PSEG/JCPL,17614768.00,7080004.00,NDA,78471.00,24773243.00,PSEG
North Hanover township,Burlington,2021,PSEG/JCPL,17976100.00,6503222.00,NDA,78471.00,24557793.00,PSEG
North Plainfield borough,Somerset,2015,PSEG,49807220.00,30943902.00,527463.00,1348915.00,82627500.00,PSEG
North Plainfield borough,Somerset,2016,PSEG,49467638.00,30818465.00,481986.00,1280343.00,82048432.00,PSEG
North Plainfield borough,Somerset,2017,PSEG,46737129.00,29933158.00,611794.00,1153376.00,78435457.00,PSEG
North Plainfield borough,Somerset,2018,PSEG,50393846.00,31000659.00,583248.00,1414845.00,83392598.00,PSEG
North Plainfield borough,Somerset,2019,PSEG,47672878.00,31676281.00,532574.00,1187425.00,81069158.00,PSEG
North Plainfield borough,Somerset,2020,PSEG,49372472.00,29424718.00,545797.00,1226665.00,80569652.00,PSEG
North Plainfield borough,Somerset,2021,PSEG,50035409.00,30624375.00,606180.00,1215336.00,82481300.00,PSEG
North Wildwood city,Cape May,2015,ACE,37816146.00,26166006.00,8865.00,740475.00,64731492.00,SJG
North Wildwood city,Cape May,2016,ACE,36940282.00,25711821.00,8945.00,740245.00,63401293.00,SJG
North Wildwood city,Cape May,2017,ACE,33970119.00,24297418.00,9528.00,741990.00,59019055.00,SJG
North Wildwood city,Cape May,2018,ACE,37773236.00,25455377.00,10298.00,748857.00,63987768.00,SJG
North Wildwood city,Cape May,2019,ACE,37203987.00,24637463.00,10103.00,325408.00,62176961.00,SJG
North Wildwood city,Cape May,2020,ACE,37610268.00,21211468.00,6572.00,325309.00,59153617.00,SJG
North Wildwood city,Cape May,2021,ACE,39006861.00,23519965.00,4023.00,325145.00,62855994.00,SJG
Northfield city,Atlantic,2015,ACE,31371398.00,34701827.00,NDA,425488.00,66498713.00,SJG
Northfield city,Atlantic,2016,ACE,30547729.00,34213383.00,NDA,425175.00,65186287.00,SJG
Northfield city,Atlantic,2017,ACE,27853999.00,32593377.00,NDA,431150.00,60878526.00,SJG
Northfield city,Atlantic,2018,ACE,29320641.00,33235470.00,NDA,432494.00,62988605.00,SJG
Northfield city,Atlantic,2019,ACE,27802897.00,32384735.00,NDA,435553.00,60623185.00,SJG
Northfield city,Atlantic,2020,ACE,27728861.00,28244078.00,NDA,432473.00,56405412.00,SJG
Northfield city,Atlantic,2021,ACE,28321899.00,29245831.00,NDA,439368.00,58007098.00,SJG
Northvale borough,Bergen,2015,RECO,14323172.00,39520452.00,NDA,NDA,53843624.00,PSEG
Northvale borough,Bergen,2016,RECO,14084523.00,38421105.00,NDA,NDA,52505628.00,PSEG
Northvale borough,Bergen,2017,RECO,13467504.00,34382211.00,2898717.00,NDA,50748432.00,PSEG
Northvale borough,Bergen,2018,RECO,14730066.00,34898071.00,3069195.00,116400.00,52813732.00,PSEG
Northvale borough,Bergen,2019,RECO,13715335.00,33723006.00,2279960.00,108859.00,49827160.00,PSEG
Northvale borough,Bergen,2020,RECO,14655067.00,30793240.00,3227145.00,118840.00,48794292.00,PSEG
Northvale borough,Bergen,2021,RECO,14572675.00,31632447.00,2192623.00,121967.00,48519712.00,PSEG
Norwood borough,Bergen,2015,RECO,21648927.00,18062973.00,NDA,NDA,39711900.00,PSEG
Norwood borough,Bergen,2016,RECO,21181160.00,17410066.00,NDA,NDA,38591226.00,PSEG
Norwood borough,Bergen,2017,RECO,19917314.00,14156831.00,NDA,NDA,34074145.00,PSEG
Norwood borough,Bergen,2018,RECO,21011502.00,16088896.00,108850.00,54691.00,37263939.00,PSEG
Norwood borough,Bergen,2019,RECO,19595427.00,15320158.00,505012.00,62204.00,35482801.00,PSEG
Norwood borough,Bergen,2020,RECO,21150506.00,14043434.00,121100.00,62771.00,35377811.00,PSEG
Norwood borough,Bergen,2021,RECO,20924480.00,15281896.00,116200.00,62801.00,36385377.00,PSEG
Nutley township,Essex,2015,PSEG,88418460.00,76762449.00,5620443.00,2019004.00,172820356.00,PSEG
Nutley township,Essex,2016,PSEG,88159272.00,75748756.00,15767009.00,1983732.00,181658769.00,PSEG
Nutley township,Essex,2017,PSEG,84333647.00,73685103.00,12836456.00,1889007.00,172744213.00,PSEG
Nutley township,Essex,2018,PSEG,88342575.00,71956792.00,5240204.00,1898262.00,167437833.00,PSEG
Nutley township,Essex,2019,PSEG,83326735.00,64010741.00,4975492.00,1916442.00,154229410.00,PSEG
Nutley township,Essex,2020,PSEG,86690781.00,50795456.00,3530511.00,1968380.00,142985128.00,PSEG
Nutley township,Essex,2021,PSEG,86414273.00,50995506.00,4980138.00,2076114.00,144466031.00,PSEG
Oakland borough,Bergen,2015,RECO/PSEG,46895283.00,50214919.00,NDA,1764.00,97111966.00,PSEG
Oakland borough,Bergen,2016,RECO/PSEG,46265368.00,46922371.00,NDA,1753.00,93189492.00,PSEG
Oakland borough,Bergen,2017,RECO/PSEG,43522388.00,42414617.00,NDA,1627.00,85938632.00,PSEG
Oakland borough,Bergen,2018,RECO/PSEG,46018749.00,45214685.00,NDA,305528.00,91538962.00,PSEG
Oakland borough,Bergen,2019,RECO/PSEG,43411458.00,43300517.00,375900.00,306314.00,87394189.00,PSEG
Oakland borough,Bergen,2020,RECO/PSEG,45743771.00,39516016.00,NDA,310822.00,85570609.00,PSEG
